,mean_reward_100_steps,steps
1536,-90.75588152528763,143660
1537,-90.64720710909268,143758
1538,-90.65707150616856,143865
1539,-91.871061063455,143945
1540,-91.49995017843105,144080
1541,-92.23854882435319,144197
1542,-92.45302322231284,144316
1543,-92.93744546795688,144427
1544,-92.36113797029546,144589
1545,-94.01054250350569,144694
1546,-94.38083487399743,144832
1547,-95.51044023094164,144978
1548,-96.94804934624376,145120
1549,-98.10154153533092,145288
1550,-98.11759110863706,145363
1551,-98.98047195132669,145484
1552,-99.67284329678004,145613
1553,-99.04384691940193,145743
1554,-98.05262731582374,145839
1555,-96.58358186074585,145919
1556,-95.51199823118702,146054
1557,-95.11981475158558,146166
1558,-94.48494485815225,146260
1559,-94.02859931809353,146346
1560,-94.47179054650186,146450
1561,-95.04278212815842,146603
1562,-95.1144512203549,146738
1563,-94.95483186652926,146859
1564,-94.40606885461511,146943
1565,-94.49295826462802,147096
1566,-95.11229664051565,147236
1567,-95.16127050388184,147326
1568,-95.34506690861734,147496
1569,-94.50385954525323,147629
1570,-93.81136323837183,147752
1571,-94.63240792741722,147925
1572,-94.37132845274205,148050
1573,-94.25549351118083,148191
1574,-94.56295475285441,148296
1575,-93.18231250952715,148389
1576,-92.83042819696753,148492
1577,-94.3685278085138,148636
1578,-95.14451168592491,148744
1579,-94.94799216515354,148847
1580,-95.37125278576032,148985
1581,-95.62188575474705,149118
1582,-97.66609493497319,149276
1583,-97.71818503117325,149385
1584,-99.25118395606792,149527
1585,-99.22927973331174,149628
1586,-99.32947964832158,149782
1587,-99.05787186574433,149864
1588,-98.44641319286758,150018
1589,-98.8316672714511,150107
1590,-99.86699127958705,150210
1591,-100.77823419959186,150309
1592,-101.60058411830789,150492
1593,-101.80037215165729,150611
1594,-101.27246421584486,150724
1595,-101.65191988460344,150833
1596,-102.05715331341463,150942
1597,-102.20449895977681,151117
1598,-102.41883321546237,151286
1599,-102.45476956875986,151431
1600,-102.24391568638573,151514
1601,-102.2544865371487,151701
1602,-102.77295679461031,151832
1603,-102.45158938716038,151918
1604,-102.8869035558495,152029
1605,-103.98264467211584,152153
1606,-103.83248482533595,152257
1607,-103.3441935532714,152378
1608,-103.50237354114421,152519
1609,-103.40273684434305,152602
1610,-102.72949274647127,152754
1611,-105.54682218304043,152876
1612,-105.57826072919129,153045
1613,-105.79096618846988,153245
1614,-107.42004286086708,153367
1615,-109.05976279891098,153505
1616,-108.64707486266839,153656
1617,-109.84762858575327,153743
1618,-110.114136700456,153858
1619,-109.30886698530145,153949
1620,-111.51631570068234,154127
1621,-110.94538356876002,155127
1622,-110.62093341653376,155278
1623,-109.4061476151302,155421
1624,-112.86201226253061,155574
1625,-112.7445931969806,155704
1626,-114.73928740665228,155842
1627,-114.840491614335,155988
1628,-115.6000348202694,156172
1629,-116.0410254755765,156254
1630,-115.89309538355647,156350
1631,-118.71205520874915,156463
1632,-118.2413541093116,156570
1633,-118.16146666469155,156712
1634,-118.07969502848961,156796
1635,-117.68261288647346,156892
1636,-117.10540803178036,157000
1637,-117.47576430694372,157138
1638,-117.11431081098166,157254
1639,-116.69871965641511,157372
1640,-117.65998796420185,157515
1641,-119.54328113232134,157666
1642,-119.22998353199975,157763
1643,-118.77221965201824,157865
1644,-119.04626097395132,157961
1645,-117.0338643830689,158062
1646,-115.98142379386842,158219
1647,-115.41035724662562,158355
1648,-113.22800643771356,158461
1649,-112.15274972770825,158586
1650,-111.96992755364523,158774
1651,-109.92641148487947,158923
1652,-109.5105696689689,159032
1653,-108.60904534029332,159237
1654,-109.53138360214031,159375
1655,-111.31644100301268,159540
1656,-111.69327768520758,159704
1657,-111.57663687868985,159793
1658,-113.12588840215668,159978
1659,-114.8190993654315,160113
1660,-114.73974893914888,160192
1661,-114.89066440668007,160369
1662,-114.95054343062024,160511
1663,-116.74351831501231,160665
1664,-117.16328624778717,160761
1665,-117.20340292273283,160846
1666,-116.04797894854956,160970
1667,-115.67991324063553,161052
1668,-115.55510966973914,161230
1669,-115.51874112482555,161345
1670,-115.4252925797402,161432
1671,-114.70455404786436,161510
1672,-114.68256921347562,161643
1673,-115.13933773871439,161782
1674,-115.08485763556696,161884
1675,-114.93423696979596,161982
1676,-114.86293232059279,162056
1677,-112.89700048252905,162134
1678,-112.49128760621902,162334
1679,-112.26905369263433,162426
1680,-112.63139013361389,162530
1681,-111.79465736011261,162652
1682,-109.58325652360755,162757
1683,-109.75835726558562,162897
1684,-109.87286217709284,163080
1685,-109.6382037964979,163156
1686,-109.44547240973873,163268
1687,-109.95657777830957,163393
1688,-110.02468429395665,163519
1689,-110.18616122843456,163599
1690,-109.26508655046722,163674
1691,-108.39138419025119,163784
1692,-105.6919998658684,163955
1693,-105.05979412405513,164038
1694,-105.82799776221646,164164
1695,-105.38978091049516,164323
1696,-104.84606671646856,164464
1697,-104.59924808777996,164572
1698,-104.239696491615,164659
1699,-104.35758101666072,164769
1700,-104.6396060069984,164943
1701,-105.2045438001712,165084
1702,-105.03963804444857,165207
1703,-106.21190045703216,165299
1704,-105.84013168623318,165387
1705,-104.98953017017676,165502
1706,-104.57167559069099,165593
1707,-104.97191445766585,165705
1708,-106.04260885636451,165899
1709,-105.78553362396806,166006
1710,-106.0421349125476,166162
1711,-104.24510580003425,166275
1712,-105.70413520027847,166391
1713,-104.93651397280816,166529
1714,-103.94180344224235,166679
1715,-102.24946077899885,166833
1716,-101.2252141853549,167018
1717,-99.07712932647404,167117
1718,-99.25374238889079,167213
1719,-99.42789860524316,167321
1720,-97.27094079706023,167394
1721,-97.29038472603551,167500
1722,-98.02881985244213,167649
1723,-99.15845649045191,167778
1724,-96.10085251216572,167948
1725,-97.1862954875029,168141
1726,-95.1781000103997,168301
1727,-95.05048874461629,168384
1728,-94.39960599141489,168472
1729,-93.92343807224023,168742
1730,-94.17534894843544,168814
1731,-92.04254237285579,168917
1732,-91.96033410390679,169010
1733,-92.15601683343348,169181
1734,-91.73942706998184,169345
1735,-93.81223777030118,169580
1736,-94.03700902607345,169665
1737,-93.33241480781118,169793
1738,-93.48126678477172,169892
1739,-92.6770019531512,170018
1740,-92.39482988433024,170164
1741,-90.60860606458655,170337
1742,-89.60256670757327,170507
1743,-89.62872227050458,170609
1744,-90.58362244478549,170737
1745,-90.78748793451842,170933
1746,-90.75978234456596,171064
1747,-90.40065964094227,171223
1748,-92.24254554775888,171346
1749,-91.2271541919683,171466
1750,-90.9948830389948,171599
1751,-91.47705641838803,171674
1752,-92.39856651625588,171786
1753,-92.35133680805198,171924
1754,-91.35718541340195,172104
1755,-89.67756260543905,172230
1756,-89.39074688179959,172414
1757,-89.24050334846865,172555
1758,-87.17780636511753,172642
1759,-86.12983101153169,172731
1760,-87.3092705692572,172862
1761,-86.93248608280867,173000
1762,-86.75841529994142,173108
1763,-88.46972103686397,173386
1764,-88.24069222686674,173500
1765,-88.33128907908724,173629
1766,-88.25293733749167,173717
1767,-88.2512630608924,173805
1768,-88.21563550840119,174011
1769,-89.72694830972576,174138
1770,-89.59607873895547,174288
1771,-90.54110639472935,174415
1772,-90.17714234997625,174504
1773,-90.21914397304116,174707
1774,-91.70307971586627,174878
1775,-91.89504655639082,174964
1776,-91.93122040666204,175070
1777,-91.6177823587041,175169
1778,-91.59380240598847,175289
1779,-91.90060217421725,175416
1780,-91.32385097145828,175519
1781,-91.15572509285992,175702
1782,-91.34602583706473,175809
1783,-90.60101479344928,175945
1784,-89.98042713665966,176105
1785,-89.94781805848521,176221
1786,-90.47302038716653,176413
1787,-90.7847230649343,176536
1788,-90.99949993170378,176619
1789,-94.00410454815591,176776
1790,-94.65875365100652,176977
1791,-94.5311611472671,177081
1792,-95.88500353104111,177167
1793,-95.94748482508827,177282
1794,-95.65550944417011,177415
1795,-95.52192364063414,177513
1796,-95.58692429753715,177651
1797,-96.30326741009635,177810
1798,-96.42988781689668,177914
1799,-95.68961852368648,177992
1800,-97.47900382327197,178125
1801,-98.07279276604856,178244
1802,-97.92952454176012,178456
1803,-97.35915427156117,178637
1804,-97.47447950091217,178839
1805,-97.32478439170562,178966
1806,-96.99767223178546,179089
1807,-97.71931354761298,179197
1808,-96.00144205447118,179279
1809,-96.13250708535497,179355
1810,-98.40148111882294,179548
1811,-98.81794433608957,179717
1812,-98.38875834196382,179900
1813,-97.89209591920512,180007
1814,-97.48744515555738,180197
1815,-97.38344016387333,180281
1816,-98.21441451929279,180402
1817,-99.1398422047727,180545
1818,-99.13215833225193,180724
1819,-98.30155545519244,180814
1820,-98.41646323685451,180923
1821,-98.80110958115557,181010
1822,-97.38928644863465,181123
1823,-96.31864988295467,181240
1824,-96.40981010038291,181330
1825,-96.9513753900913,181448
1826,-97.07622710422174,181583
1827,-98.33185975322347,181697
1828,-97.98775473909211,181800
1829,-97.83510230458687,181875
1830,-97.49053399407589,181979
1831,-96.29906108490279,182069
1832,-96.74451248724583,182166
1833,-96.61443074114315,182285
1834,-97.12472298218745,182419
1835,-95.21364836608156,182547
1836,-95.39921508782483,182673
1837,-95.09968892427167,182758
1838,-95.11095385440298,182866
1839,-95.48931408824437,182958
1840,-94.12574885638308,183135
1841,-92.27023298071553,183291
1842,-94.20162357197368,183403
1843,-94.47340441606293,183515
1844,-92.92048688995827,183594
1845,-93.20255481922337,183764
1846,-93.66266393615189,183886
1847,-94.80648003176051,184042
1848,-92.9726350749092,184154
1849,-93.8002884267262,184276
1850,-94.10116839184607,184398
1851,-95.17217039074761,184527
1852,-93.88861692581979,184686
1853,-94.17695113385489,184773
1854,-93.85784366596991,184886
1855,-95.8227719233254,185125
1856,-95.86997172831516,185287
1857,-96.04004789935598,185365
1858,-96.51889115673826,185533
1859,-96.24010847001956,185656
1860,-95.0345453828628,185803
1861,-94.87362219164615,185934
1862,-94.1290546341682,186041
1863,-91.54010694874921,186193
1864,-91.08093769563325,186293
1865,-90.49993808369518,186479
1866,-91.59005770761183,186669
1867,-93.45967253794001,186799
1868,-95.2291014687827,186973
1869,-93.96050851677234,187075
1870,-95.72960838625094,187203
1871,-95.05783212131242,187313
1872,-94.51607204499655,187430
1873,-94.10295281028472,187585
1874,-93.84226246730388,187691
1875,-93.96098374651723,187794
1876,-94.26736949914442,187978
1877,-94.75697687140845,188114
1878,-93.12023499488058,189114
1879,-93.26764555428306,189230
1880,-93.11376959039248,189380
1881,-93.34693356139798,189551
1882,-93.09054628183861,189660
1883,-92.24894496286015,189879
1884,-91.12009070711645,189943
1885,-93.06061017968212,190174
1886,-92.64987926057113,190262
1887,-91.6805550200563,190350
1888,-90.90262097676276,190440
1889,-87.88095231365736,190547
1890,-86.917467416221,190626
1891,-87.11774716970862,190722
1892,-86.11459519783789,190818
1893,-86.00148016342092,190914
1894,-85.7855786923085,191058
1895,-85.68938329331273,191263
1896,-85.77087602255114,191391
1897,-85.3409778732368,191522
1898,-85.04984451116498,191670
1899,-85.90523650033258,191829
1900,-84.62009768832353,191945
1901,-83.78081627848475,192117
1902,-83.36884659906421,192200
1903,-84.07530874275159,192380
1904,-83.73655861153162,192487
1905,-83.23879501868664,192645
1906,-83.45547269254138,192747
1907,-83.10004649707213,192893
1908,-83.02133107740187,192976
1909,-82.45684816437078,193118
1910,-80.49862982153435,193230
1911,-79.60248513606355,193330
1912,-78.10573687136088,193413
1913,-79.01402378990406,193569
1914,-78.61614316484086,193703
1915,-79.43243283818981,193795
1916,-78.53170840517036,194011
1917,-77.33075940089935,194114
1918,-76.56082333695436,194268
1919,-78.56848850234186,194421
1920,-79.83982693544813,194560
1921,-79.9454694675669,194690
1922,-80.35727212630198,194794
1923,-79.99666401483827,194876
1924,-79.71297425623646,194990
1925,-78.9430342870682,195123
1926,-78.22827415937739,195285
1927,-77.41417409903221,195454
1928,-78.8409575123247,195592
1929,-79.907753825185,195708
1930,-82.01024033855097,196479
1931,-82.50071500621958,196636
1932,-81.99385838376479,196772
1933,-83.38033845689493,196869
1934,-82.86108943803492,197061
1935,-82.97259081325767,197243
1936,-82.92021721669906,197343
1937,-83.3195069324462,197454
1938,-82.61800927819895,197551
1939,-82.52164817035104,197695
1940,-82.34648532802574,198695
1941,-84.94609721355754,198833
1942,-83.0767775777913,198914
1943,-83.04275596676915,199134
1944,-83.66255549864759,199239
1945,-84.41990135535849,199363
1946,-83.85205831890758,199472
1947,-82.6340730760241,199585
1948,-83.45832756943354,199690
1949,-83.5744679717235,199793
1950,-83.55701192936344,199874
1951,-82.64529468227727,199975
1952,-82.9944276330316,200085
1953,-83.64240103081933,200222
1954,-84.04407583012765,200435
1955,-81.6251868353795,200526
1956,-83.36060270578393,200637
1957,-84.36195793155188,200756
1958,-84.86921015408448,200870
1959,-84.93195703145025,200966
1960,-84.0018313091072,201072
1961,-84.0889383979019,201177
1962,-85.07216290158178,201326
1963,-83.64937466257989,201406
1964,-83.2506798866664,201566
1965,-83.2343831651546,201658
1966,-82.61676691003888,201776
1967,-80.8351786311801,201899
1968,-79.46932260361734,202052
1969,-79.3593547999105,202123
1970,-77.48157484625175,202229
1971,-77.3630853411209,202428
1972,-77.56502459973261,202550
1973,-77.29379215085504,202730
1974,-76.05734191722716,202802
1975,-76.49858974895058,202898
1976,-76.45408835121815,203030
1977,-76.28403135804938,203191
1978,-77.08037035763816,203296
1979,-76.87808985719424,203443
1980,-77.29596438132697,203552
1981,-77.20512478020278,203705
1982,-77.61540142990899,203808
1983,-78.61546221019611,203944
1984,-78.29993715517719,204036
1985,-76.08962693369502,204131
1986,-76.4974841172976,204306
1987,-78.67062304152967,204500
1988,-78.83508994887116,204633
1989,-79.10611360856863,204795
1990,-79.43968804987963,204875
1991,-78.58119398924856,204976
1992,-79.70909200563366,205087
1993,-80.06194014445614,205297
1994,-80.19355214333169,205392
1995,-80.70915616854256,205570
1996,-80.20502839752822,205698
1997,-79.79419345277667,205805
1998,-79.33069323182143,206011
1999,-79.10976166394873,206174
2000,-77.85281029903753,206261
2001,-77.74924434449596,206405
2002,-77.30739357981687,206548
2003,-75.88404134885826,206710
2004,-75.83109050361384,206885
2005,-75.9591291283727,206965
2006,-76.600820511369,207044
2007,-75.54794186450488,207137
2008,-75.14807511540421,207241
2009,-75.05968634308107,207365
2010,-74.72347380258915,207473
2011,-74.59457114437757,207572
2012,-74.85804568291272,207752
2013,-73.57141415747766,207877
2014,-74.71515436712046,208014
2015,-73.84838942741636,208160
2016,-73.37616529589133,208280
2017,-73.3957392256505,208374
2018,-73.73322646338367,208469
2019,-71.9880408781109,208553
2020,-71.08562457391496,208718
2021,-71.18586153975583,208875
2022,-73.0100262909733,209065
2023,-73.0086534180783,209383
2024,-73.37157891705641,209506
2025,-72.60843767673255,209602
2026,-73.17839843247775,209831
2027,-72.27979803883937,209923
2028,-71.11495550051326,210041
2029,-69.98333133447036,210136
2030,-67.81893294890241,210263
2031,-67.96244875561008,210459
2032,-67.35659176811951,210573
2033,-65.72489717681874,210727
2034,-67.06863763175015,210935
2035,-67.0851441749093,211019
2036,-67.52914245207859,211194
2037,-69.19922553879093,211326
2038,-71.52966700755633,211562
2039,-71.27809234170927,211720
2040,-74.15981400962522,211893
2041,-71.74743542855656,212048
2042,-72.08888907366759,212211
2043,-71.8639085266032,212350
2044,-72.09388298124765,212493
2045,-71.0259308056107,212642
2046,-71.4419408388887,212813
2047,-72.12286781834669,212927
2048,-70.81540303711616,213026
2049,-70.39057707456935,213148
2050,-69.78156768486855,213337
2051,-69.56649451467675,213488
2052,-69.53864936428339,213780
2053,-69.91029952226529,213957
2054,-71.01097695372265,214204
2055,-71.60408209613446,214442
2056,-69.80706618349777,214583
2057,-68.98247807915351,214669
2058,-68.39311997827389,214868
2059,-67.97655263779879,215004
2060,-69.14439725488067,215092
2061,-69.05065372657342,215226
2062,-68.90657584589826,215388
2063,-69.72526391365005,215604
2064,-70.36223916191173,215741
2065,-70.33280781432433,215846
2066,-70.67151131489526,215938
2067,-72.68624717819043,216132
2068,-72.22739116400192,216253
2069,-72.05440211289711,216340
2070,-71.9044571575383,216442
2071,-72.18728291556937,216630
2072,-74.26987515464968,216828
2073,-74.04218375174166,216947
2074,-75.853537248048,217131
2075,-74.74232720936669,217233
2076,-74.05683978692146,217341
2077,-73.91344576242044,217490
2078,-75.72346615624829,217645
2079,-75.54329574443327,217777
2080,-74.90819639142921,217912
2081,-74.27693506142342,218051
2082,-74.19133373679915,218258
2083,-74.18726402803452,218342
2084,-73.98152149799002,218581
2085,-74.01752474990138,218732
2086,-73.01391498218408,218881
2087,-70.98494016336998,219026
2088,-69.61456635036994,220026
2089,-69.2452965564327,220132
2090,-69.32071272566321,220288
2091,-69.39666019117158,220380
2092,-70.54215554045344,220589
2093,-70.73892790946478,220691
2094,-70.85299221419962,220855
2095,-70.63606895014473,220941
2096,-70.53745470129536,221048
2097,-70.91937040313445,221190
2098,-71.15393694657854,221322
2099,-71.73816819276298,221486
2100,-72.749601306194,221580
2101,-71.83549189238687,221666
2102,-71.61590593850565,221771
2103,-71.78082684667402,221953
2104,-72.37924111033797,222166
2105,-72.80277756762668,222294
2106,-74.16399582483257,222423
2107,-74.85565059329933,222520
2108,-74.99357230729001,222716
2109,-75.73965867566604,222939
2110,-75.08288108295916,223157
2111,-74.8490352142686,223249
2112,-74.28408241403451,223356
2113,-74.61533768267212,223455
2114,-73.1626975370774,223562
2115,-73.4776233732346,223714
2116,-74.1219112522777,223892
2117,-74.24549750525844,224024
2118,-74.41365558504731,224232
2119,-76.90005312077578,224422
2120,-76.22649286263007,224525
2121,-75.78556913099604,224651
2122,-73.40944582280467,224733
2123,-72.81051822057394,224847
2124,-72.5731415302517,225041
2125,-72.47165243047884,225145
2126,-72.17870305404801,225250
2127,-72.58094637443133,225342
2128,-71.71430092739605,225519
2129,-71.63849591670751,225727
2130,-72.02468989229698,225819
2131,-72.30770223142159,226017
2132,-72.70143666812233,226102
2133,-72.88105389361809,226199
2134,-71.52695010930434,226373
2135,-71.24874217955215,226452
2136,-72.47558271153943,226735
2137,-72.55610534358426,227064
2138,-70.6958045301876,227186
2139,-71.362456914366,227309
2140,-68.92404263186532,227403
2141,-68.86053805760687,228403
2142,-69.66675573510352,228642
2143,-69.45533787038177,228811
2144,-69.19948452156791,228927
2145,-69.00565778600043,229087
2146,-69.23567589003565,229178
2147,-68.40404589424801,229283
2148,-70.02799058481101,229466
2149,-69.6648480093188,229590
2150,-70.30610183553968,229700
2151,-70.76476656213806,229784
2152,-71.31563456468339,229915
2153,-70.70184164567453,230097
2154,-69.8102377942831,230213
2155,-69.37958757865161,230351
2156,-69.41575981147875,230500
2157,-68.73908581677861,230650
2158,-68.24916159562852,230859
2159,-68.29556385813328,231020
2160,-67.74567262906604,231173
2161,-67.67653097709506,231258
2162,-66.83693834098612,231343
2163,-66.06097606386919,231462
2164,-65.886056986033,231678
2165,-66.24949193369252,231865
2166,-65.6820025182314,231997
2167,-63.40070794290832,232122
2168,-63.910114617740774,232274
2169,-64.19367547696987,232388
2170,-63.954383461791885,232505
2171,-63.2023569729597,232652
2172,-62.43914428011352,232883
2173,-62.754031279795655,232991
2174,-60.809661544659406,233169
2175,-62.24179363582523,233308
2176,-63.17720306742467,233505
2177,-64.63884895389731,233645
2178,-63.50116664676119,233742
2179,-64.80204676393005,233897
2180,-65.39523686426207,234029
2181,-66.09881694878983,234194
2182,-66.57938242307137,234383
2183,-67.25140912954527,234534
2184,-67.5747345763461,234649
2185,-68.38340948230888,234746
2186,-68.44957729915087,234851
2187,-68.78771032663228,235031
2188,-69.98858528244739,235197
2189,-69.5345554864828,235355
2190,-69.3571099890491,235438
2191,-70.44407473201011,235563
2192,-69.09440856764867,235724
2193,-68.72051398533868,235835
2194,-68.30041286666011,235969
2195,-68.62537648279663,236193
2196,-69.58994187572164,236292
2197,-71.00457058209793,236495
2198,-71.53234576713172,236657
2199,-70.90805271019866,236816
2200,-69.99640619056812,236931
2201,-70.28169534007246,237087
2202,-71.02433435475338,237263
2203,-71.02433763885618,237366
2204,-70.42879262967519,237513
2205,-70.01470863793092,237626
2206,-68.13115102120162,237725
2207,-67.35287902196654,237884
2208,-69.01118702962896,238016
2209,-69.07044467533565,238186
2210,-69.8802466010919,238310
2211,-70.21923123547126,238501
2212,-69.87871495771529,238600
2213,-68.98829437535296,238716
2214,-69.07792048135794,238859
2215,-68.9893762936182,238952
2216,-68.63212617355919,239106
2217,-68.84476882675361,239212
2218,-69.61021890011335,239380
2219,-67.48868550216861,239496
2220,-67.17175131532406,239710
2221,-66.93453379260156,239906
2222,-67.2180600037112,240161
2223,-67.53911857789036,240308
2224,-67.33043178372841,240396
2225,-67.96159746861441,240513
2226,-67.92514185539129,240670
2227,-67.64962120343496,240875
2228,-68.52089659574222,241027
2229,-68.70313864738725,241108
2230,-70.3511959216925,241312
2231,-69.80755119586087,241427
2232,-69.49202923370684,241543
2233,-69.26882312468888,241703
2234,-69.65628797356975,241817
2235,-69.44099526540421,242001
2236,-68.01404428506729,242189
2237,-65.91897843751204,242296
2238,-65.72468334842874,242408
2239,-64.53142844774797,242600
2240,-65.28862662782822,242743
2241,-65.04152718786774,242847
2242,-64.73790396257904,242994
2243,-65.73618598757331,243187
2244,-65.56755267274389,243286
2245,-65.66427126161089,243428
2246,-64.90820877449293,243547
2247,-64.9631008568694,243620
2248,-63.37584393532816,243764
2249,-63.73728023028289,243864
2250,-63.82294606272787,244038
2251,-63.958199966619816,244198
2252,-63.59722379029747,244312
2253,-63.33701043866551,244473
2254,-62.79703963629293,244634
2255,-62.613172192937206,244756
2256,-62.24481210132422,244962
2257,-63.07470059131079,245070
2258,-63.22138246653762,245170
2259,-63.1930674151444,245257
2260,-63.25828615709305,245379
2261,-62.917074424745316,245538
2262,-64.10656777273833,245706
2263,-64.26152398514323,245827
2264,-66.04348882186954,245969
2265,-65.70764994565079,246117
2266,-66.2020249409109,246212
2267,-67.9665275876557,246441
2268,-67.42948201921416,246567
2269,-66.84344505252508,246678
2270,-67.96254417352893,246834
2271,-68.54848337610152,247054
2272,-67.34250574701373,247128
2273,-67.20412647399104,247210
2274,-66.52693626226672,247345
2275,-65.54134002392365,247432
2276,-64.92921096130206,247547
2277,-63.47293609250053,247696
2278,-63.425589783649315,247874
2279,-62.69775395079304,247976
2280,-62.515915621389006,248144
2281,-64.60446521738022,248367
2282,-65.18875377191289,248516
2283,-64.24644084980048,248641
2284,-63.953202305640396,248731
2285,-63.053948883919865,248857
2286,-63.41098016252526,248954
2287,-64.07512304658418,249142
2288,-64.3598835154136,249271
2289,-63.89913705274152,249430
2290,-65.51060348776475,249559
2291,-64.36572647948302,249692
2292,-64.82083771587116,249869
2293,-66.90019141973809,250019
2294,-67.5936706052144,250198
2295,-67.2572257462003,250408
2296,-66.28916322385663,250542
2297,-64.59086860139982,250680
2298,-65.00107634119176,250790
2299,-63.988801123875035,250892
2300,-63.683527499175845,251085
2301,-64.11316482524653,251248
2302,-63.74525590230517,251327
2303,-65.29414043125716,251430
2304,-65.27741671321772,251671
2305,-65.56124330401909,251818
2306,-65.68611338075839,251932
2307,-64.65183001294328,252932
2308,-63.9563021657155,253062
2309,-63.1186590740579,253179
2310,-63.086080206606574,253415
2311,-63.37619948568372,253583
2312,-64.09910837477386,253776
2313,-64.59340233388976,253951
2314,-65.71801588185919,254049
2315,-66.1519355710425,254144
2316,-66.14143087180709,254305
2317,-66.0568646764799,254489
2318,-64.50768415993032,254688
2319,-64.30179395967448,254841
2320,-64.68624911810201,255063
2321,-65.255020321664,255155
2322,-67.21765090585009,255324
2323,-67.0840799008811,255438
2324,-67.31929532077014,255571
2325,-66.71864930123013,255750
2326,-66.01625892858584,255936
2327,-66.90827210596898,256083
2328,-67.54508433136164,256305
2329,-67.08253582991378,257305
2330,-64.75238161005579,257419
2331,-65.12087159068909,257513
2332,-65.08926862589641,257691
2333,-64.59087645264187,257877
2334,-65.38263589536899,258012
2335,-65.12572697621923,258150
2336,-64.51312240790193,258249
2337,-67.151161301465,258476
2338,-66.74505254686245,258601
2339,-67.64606658144561,258751
2340,-67.76505963271934,258856
2341,-67.67169479680328,259134
2342,-67.67554213668556,259229
2343,-66.3000515055103,259312
2344,-65.4988042336218,259420
2345,-65.85367605224221,259508
2346,-66.5718839656175,259688
2347,-66.32702808867825,259786
2348,-66.72662492174004,259898
2349,-67.01464212808314,259992
2350,-67.1728800932525,260189
2351,-68.09391755281901,260380
2352,-67.4553976954349,260465
2353,-67.63669223925439,260678
2354,-67.47582269540543,260823
2355,-68.00623180464126,260977
2356,-68.97248934190083,261134
2357,-69.68545764883679,261243
2358,-70.35334668388792,261435
2359,-70.73576414937564,261585
2360,-70.43263284025535,261769
2361,-70.49296577024163,261877
2362,-71.40806708373756,262054
2363,-72.60609972564913,262297
2364,-70.48078336830358,262392
2365,-72.0521930856677,262544
2366,-71.759734456264,262646
2367,-70.60639465555607,262842
2368,-70.72389562185745,263013
2369,-70.17204536435844,263164
2370,-70.00965157001121,263395
2371,-69.51185126733026,263555
2372,-71.8952795098231,263732
2373,-72.10395211838652,263819
2374,-72.93822142524023,263945
2375,-72.95719215813543,264100
2376,-75.09071123614225,264322
2377,-74.69137858839721,264547
2378,-74.37671691384418,264653
2379,-74.6152914098784,264845
2380,-74.29557982408855,264958
2381,-71.96836610889937,265122
2382,-70.73168714212638,265236
2383,-71.29174176837327,265353
2384,-71.89495191647616,265460
2385,-72.12041024102786,265695
2386,-71.87357811487276,265790
2387,-70.0798453884084,265930
2388,-70.16592855378683,266025
2389,-70.76073252510749,266174
2390,-69.5316533284654,266345
2391,-70.34196930687713,266443
2392,-69.8666097865979,266533
2393,-68.80225787378207,266732
2394,-67.95587906664996,266838
2395,-67.5572626478351,266971
2396,-68.08094792073774,267097
2397,-67.84903015654733,267184
2398,-66.74253624144472,267300
2399,-67.98743948593368,267403
2400,-68.59199382000944,267585
2401,-67.89440247840227,267832
2402,-69.2729176859596,268173
2403,-67.54743352206638,268324
2404,-67.26130794086676,268441
2405,-66.80262835534725,268524
2406,-66.46418686589791,268653
2407,-67.75624191510535,268754
2408,-66.5264178253738,268871
2409,-66.77088398798863,268974
2410,-66.50653721858045,269073
2411,-65.73705818935606,269183
2412,-65.15302272921811,269335
2413,-65.1922299942059,269491
2414,-63.45393695553325,269594
2415,-62.7912719266115,269705
2416,-62.88866861475182,269815
2417,-63.089629946961914,269980
2418,-63.65347946043184,270083
2419,-63.35906276594607,270264
2420,-63.48089960334938,270413
2421,-64.65264577633481,270580
2422,-62.47005525812,270747
2423,-62.373952432992425,270904
2424,-62.203206307515856,271113
2425,-62.80920658060236,271264
2426,-63.720757501314004,271414
2427,-63.04313732242956,271593
2428,-62.561344864678205,271742
2429,-63.242003170922864,271914
2430,-63.82682370734394,272094
2431,-65.60191989255827,272244
2432,-66.17337303834391,272449
2433,-68.24368147936718,272591
2434,-67.68138375213174,272743
2435,-68.01433591680052,272928
2436,-68.03215742131474,273065
2437,-65.93621487514231,273190
2438,-67.10903604321035,273748
2439,-66.42193260596919,273911
2440,-65.93488385499533,274086
2441,-65.76879169108072,275086
2442,-65.14804890521248,275250
2443,-65.49540578057905,275373
2444,-65.67160788459313,275488
2445,-65.5032076636324,275650
2446,-64.54798368997962,275798
2447,-64.77471198832217,275931
2448,-64.62591349315183,276125
2449,-63.62556975631849,276298
2450,-62.6952347910398,276401
2451,-61.41781121897274,276508
2452,-61.4338573481915,276657
2453,-61.14956649095147,276873
2454,-61.754225620260286,277089
2455,-61.28882533030541,277210
2456,-60.64377905836293,277353
2457,-59.31865400713068,277473
2458,-58.62966864462994,277603
2459,-58.23817485230857,277686
2460,-58.147807432314586,277927
2461,-57.82007198563044,278927
2462,-56.368292695790934,279023
2463,-55.1036684554299,279181
2464,-55.302287915340784,279352
2465,-54.61472523121085,279491
2466,-55.14618692205534,279589
2467,-54.37896615655969,279740
2468,-54.247077920111835,279944
