,mean_reward_100_steps,steps
14147,-596.074830346188,950251
14148,-597.8932540992495,950331
14149,-598.2433730804386,950393
14150,-596.4324589620851,950448
14151,-597.2550865314998,950524
14152,-595.797350594542,950610
14153,-597.5811171375128,950680
14154,-596.7856319694224,950743
14155,-596.8060106284848,950819
14156,-596.4580118666022,950873
14157,-598.9605227814842,950949
14158,-598.5297142112773,951006
14159,-595.3089487081917,951064
14160,-596.431306801863,951130
14161,-597.3281092404169,951212
14162,-598.0654534180263,951281
14163,-595.1488815519547,951332
14164,-590.9459070949965,951382
14165,-593.4606656891367,951461
14166,-590.8599501910301,951526
14167,-590.4878234317583,951577
14168,-593.8281279881763,951659
14169,-594.8221253244378,951742
14170,-598.4953192593437,951821
14171,-600.8859716344195,951894
14172,-605.1136915502115,951973
14173,-603.0906262011838,952026
14174,-602.1591886821687,952107
14175,-603.0876161286432,952171
14176,-602.5151799639144,952234
14177,-601.9337220651751,952294
14178,-600.2384564867762,952345
14179,-603.4099665870131,952417
14180,-607.1096839818595,952496
14181,-607.4447586337443,952581
14182,-607.6061824867003,952653
14183,-604.7656401702031,952703
14184,-601.820725199823,952758
14185,-600.5052616646763,952815
14186,-601.1375012123251,952887
14187,-600.5259719629107,952939
14188,-601.251460973879,953012
14189,-601.4476966535485,953067
14190,-596.488484280006,953135
14191,-593.2316046335241,953194
14192,-590.3466350895833,953255
14193,-589.031883151201,953306
14194,-586.8443875405889,953358
14195,-587.4948219992698,953441
14196,-590.5309592714503,953516
14197,-590.5771720937381,953575
14198,-590.560078900404,953650
14199,-588.6637882841801,953710
14200,-588.6028320636285,953772
14201,-590.9390502933078,953852
14202,-587.9610604764921,953915
14203,-589.7445652204625,953980
14204,-586.2621270901019,954033
14205,-590.7388093523418,954116
14206,-590.3060720827425,954192
14207,-594.1277025153742,954273
14208,-592.4943286237708,954353
14209,-594.4637424146296,954415
14210,-593.4587365193406,954469
14211,-592.4924516473305,954551
14212,-596.0117450465066,954627
14213,-594.556050630374,954691
14214,-597.2529889067623,954769
14215,-597.8221297349342,954838
14216,-596.8032145247075,954907
14217,-593.2630072341028,954970
14218,-584.9713639807107,955026
14219,-586.5238737217901,955089
14220,-584.1312578876045,955141
14221,-585.4247213267486,955211
14222,-581.7815356032504,955263
14223,-581.5591868133856,955319
14224,-580.4406276003399,955374
14225,-576.9588682633791,955423
14226,-574.4143189524978,955488
14227,-578.2390023745949,955596
14228,-583.4592510341315,955681
14229,-584.7217862095476,955741
14230,-585.1057067183738,955803
14231,-582.8306794998273,955872
14232,-583.1085495626476,955927
14233,-583.292380239505,955982
14234,-582.6254552780181,956057
14235,-583.6081031601881,956168
14236,-580.4857209975399,956227
14237,-580.9982972178245,956289
14238,-581.195280812743,956355
14239,-581.3691755045944,956457
14240,-584.5024687966903,956543
14241,-581.0053585316534,956600
14242,-579.783258681949,956706
14243,-574.8129836583795,956758
14244,-575.1914494513273,956824
14245,-571.2456362410257,956895
14246,-567.830930488051,956963
14247,-571.295998547626,957040
14248,-568.0048354801763,957096
14249,-567.5051798606885,957165
14250,-567.1665634942298,957230
14251,-563.3912202459088,957290
14252,-561.9185316587282,957356
14253,-561.9634006096828,957412
14254,-566.0348850677198,957494
14255,-565.0043763672734,957545
14256,-564.9846128540136,957599
14257,-562.187813500145,957655
14258,-561.9593755757552,957706
14259,-562.116266326506,957765
14260,-561.425420652721,957826
14261,-556.327272886601,957876
14262,-559.1124847785426,957950
14263,-559.7084618495293,958011
14264,-561.9951441277524,958081
14265,-559.3991976135376,958137
14266,-559.1275977190597,958200
14267,-561.0546098370428,958258
14268,-558.6510930085041,958328
14269,-555.7800630468665,958389
14270,-554.742549515951,958467
14271,-551.4933661629221,958524
14272,-547.8665354305439,958572
14273,-551.5596333749967,958646
14274,-547.8743178277161,958699
14275,-548.8130199254775,958775
14276,-550.4555577709357,958842
14277,-551.2901844106661,958908
14278,-554.5217149915844,958983
14279,-553.8840796796975,959044
14280,-553.6559782366695,959127
14281,-548.5373869715827,959188
14282,-547.842007200275,959253
14283,-548.6057560652821,959312
14284,-549.196390054132,959380
14285,-550.5343114287655,959445
14286,-551.4605692218929,959513
14287,-553.7233214925502,959584
14288,-552.5426298764916,959635
14289,-555.4790567185618,959712
14290,-552.8482829038879,959763
14291,-553.5569388492048,959823
14292,-557.0172892477007,959907
14293,-556.8736863587065,959986
14294,-557.1390650654346,960040
14295,-553.5817035408232,960098
14296,-549.9729887617654,960152
14297,-551.5686112010266,960223
14298,-551.531146980131,960283
14299,-551.4161175696399,960353
14300,-552.5676374316051,960423
14301,-553.1200001913287,960504
14302,-554.4820534529349,960571
14303,-557.6650824671083,960658
14304,-557.7173464813735,960714
14305,-555.1972322774938,960774
14306,-552.0455276847823,960829
14307,-547.3671414718395,960882
14308,-549.4452318231744,960947
14309,-549.0378588603405,961010
14310,-549.2854186011866,961068
14311,-546.5982200206313,961123
14312,-543.2015006071396,961179
14313,-546.3836398667004,961263
14314,-544.5226244381952,961330
14315,-543.0389418823096,961380
14316,-543.4015096822221,961438
14317,-543.5759148906749,961503
14318,-545.0504982268199,961612
14319,-543.2956105737161,961668
14320,-543.5710126069206,961730
14321,-544.9660118396932,961809
14322,-543.7787596043913,961860
14323,-544.7591335841435,961919
14324,-544.3803914225062,961975
14325,-544.8923726415595,962037
14326,-544.3802126127333,962095
14327,-538.283694493012,962151
14328,-533.9990767864972,962208
14329,-532.0121835410946,962259
14330,-531.368410611227,962316
14331,-529.7108911374603,962384
14332,-529.5367257476263,962439
14333,-531.5893730201166,962516
14334,-531.6353514938585,962606
14335,-533.390239088974,962687
14336,-535.1073917077132,962762
14337,-533.9106035273643,962816
14338,-537.0398363411629,962893
14339,-536.9754722662743,962945
14340,-533.278714255898,962997
14341,-533.373093470319,963053
14342,-534.3559367152073,963120
14343,-535.410670571635,963193
14344,-535.4653879960134,963262
14345,-536.0899260333201,963323
14346,-535.3243983879839,963381
14347,-532.8058984377166,963433
14348,-533.5876969035711,963488
14349,-536.6029480994825,963568
14350,-536.7333362389938,963629
14351,-536.9794221542779,963700
14352,-533.8587163497525,963751
14353,-537.0602587225723,963828
14354,-532.6998932371557,963881
14355,-532.5512641000767,963932
14356,-532.7059221967709,963990
14357,-536.6470229929242,964072
14358,-537.6847501389619,964131
14359,-541.1616389121754,964216
14360,-543.3935304718191,964292
14361,-546.740084618661,964370
14362,-548.4713597440464,964457
14363,-550.78777395641,964529
14364,-550.2712907700517,964588
14365,-553.6334220483736,964666
14366,-553.6051592379262,964725
14367,-552.5520652331347,964783
14368,-554.5616221044762,964863
14369,-554.4296520377153,964923
14370,-551.8247441587383,964976
14371,-553.7809598407001,965041
14372,-556.0857553468942,965107
14373,-556.9949483136064,965190
14374,-556.8963223955571,965249
14375,-557.0694878119318,965323
14376,-559.850657775134,965410
14377,-561.0527416286817,965490
14378,-558.9817062658512,965555
14379,-557.0360133013002,965612
14380,-553.7120110792346,965674
14381,-556.0315736397295,965761
14382,-555.4183941571296,965817
14383,-555.787577414615,965883
14384,-556.6728680471136,965952
14385,-555.7135602438711,966007
14386,-557.3929694073295,966085
14387,-556.5970360589155,966143
14388,-557.683469817325,966200
14389,-558.1805473216216,966278
14390,-559.1148259015763,966333
14391,-560.8135844243185,966405
14392,-557.6790966400299,966480
14393,-559.4296689983413,966544
14394,-558.976989513465,966601
14395,-560.4860953778551,966693
14396,-564.4502468662135,966773
14397,-566.291328976004,966853
14398,-571.8141393485301,966939
14399,-572.2162158740059,967002
14400,-571.5559286560979,967061
14401,-569.5359206260573,967132
14402,-567.8205958898063,967192
14403,-563.5199943279356,967267
14404,-564.4727663149839,967326
14405,-569.2104976058695,967415
14406,-569.344208627718,967480
14407,-570.4455931239739,967536
14408,-569.2196037557111,967606
14409,-574.9081344605233,967693
14410,-577.4842045042251,967776
14411,-576.4960934584319,967832
14412,-579.3874063812228,967913
14413,-577.2605025053855,967984
14414,-575.5675197161786,968053
14415,-581.2309738256085,968138
14416,-582.1539200354632,968203
14417,-579.2698940586544,968253
14418,-580.8841425658526,968332
14419,-580.9294686874438,968387
14420,-580.7847761881752,968443
14421,-577.6764859778607,968494
14422,-579.6894770079025,968569
14423,-579.6240414256874,968631
14424,-581.1307046272634,968687
14425,-581.6984417891612,968752
14426,-582.300027721862,968820
14427,-585.2785305959147,968902
14428,-584.1111195818972,968953
14429,-587.544313410841,969023
14430,-587.3986307718576,969073
14431,-590.6643746999678,969147
14432,-591.1350701333434,969207
14433,-588.0675972991899,969263
14434,-586.373375567174,969322
14435,-587.1991867597822,969402
14436,-586.2643121466772,969503
14437,-586.538399621766,969553
14438,-581.9226372201492,969607
14439,-585.7083875595081,969687
14440,-586.5015421479815,969743
14441,-589.6455945230709,969828
14442,-592.8617578169137,969907
14443,-593.9042630900565,969976
14444,-595.3321875089179,970053
14445,-596.8566272565172,970133
14446,-599.7612972222166,970207
14447,-600.2682179279088,970259
14448,-602.7791221881174,970338
14449,-600.9554661423376,970421
14450,-600.4004883956856,970471
14451,-601.3613867706074,970533
14452,-601.9712330397507,970592
14453,-604.4210420552289,970680
14454,-607.0944949684578,970753
14455,-611.822712490703,970840
14456,-612.278555816919,970897
14457,-607.3280959497333,970946
14458,-610.4131244831299,971029
14459,-606.5863411725463,971091
14460,-606.3487845000145,971166
14461,-604.1255879509155,971229
14462,-599.6972591504752,971282
14463,-600.9405407619324,971361
14464,-599.6760965280829,971415
14465,-596.1941332485142,971467
14466,-599.5093932280349,971551
14467,-603.3836781501261,971628
14468,-601.4456241142792,971696
14469,-603.3261548363645,971761
14470,-604.417967100118,971819
14471,-601.8128968299397,971869
14472,-599.2516354182443,971918
14473,-595.707494756293,971974
14474,-599.7703294310826,972056
14475,-599.6318806011978,972135
14476,-595.029999845966,972194
14477,-595.5626068293456,972272
14478,-595.1046354521346,972325
14479,-597.2089347837278,972411
14480,-599.8258478357988,972486
14481,-600.7411356185628,972569
14482,-600.3981914446634,972626
14483,-599.2295602114702,972678
14484,-600.2674545678733,972750
14485,-600.1747166503271,972811
14486,-598.2577603998051,972887
14487,-597.8929292893457,972944
14488,-599.8758177980945,973023
14489,-595.8545090994585,973076
14490,-596.3942178088591,973134
14491,-597.9229313448825,973221
14492,-597.9614619472803,973278
14493,-601.4360636287221,973376
14494,-603.4833397480115,973439
14495,-601.7247542173881,973500
14496,-598.4454083661102,973554
14497,-594.6633347354727,973608
14498,-588.4771752084779,973658
14499,-592.1887423826971,973745
14500,-591.4910571199191,973820
14501,-590.8578289020478,973894
14502,-592.3935741597232,973960
14503,-593.1593785013071,974020
14504,-591.3344776791025,974074
14505,-585.8079416387559,974125
14506,-589.9936357891198,974205
14507,-590.4300879782005,974274
14508,-591.6773288435345,974339
14509,-585.2060842987086,974394
14510,-580.780366971359,974445
14511,-581.8408164924687,974507
14512,-579.1000889290603,974587
14513,-581.7622512791039,974665
14514,-581.7807885047918,974726
14515,-577.6236463330428,974793
14516,-576.693193800957,974856
14517,-577.7986071795211,974907
14518,-574.1374590963812,974967
14519,-575.7848977277777,975028
14520,-576.9634906486506,975097
14521,-576.8701353813593,975149
14522,-576.7167154885902,975211
14523,-578.0365371999374,975275
14524,-577.484201628126,975329
14525,-578.1984724866829,975398
14526,-580.9596335322524,975482
14527,-577.1150458332734,975534
14528,-583.6276565163297,975624
14529,-580.7449827810408,975680
14530,-581.8214100478306,975738
14531,-578.2650274743311,975786
14532,-578.1822741420284,975854
14533,-583.7962576939475,975964
14534,-582.8658563906107,976018
14535,-578.8839236936612,976074
14536,-578.6875326767549,976138
14537,-581.4624640901304,976217
14538,-585.9257943642056,976306
14539,-584.6572466325068,976383
14540,-586.2060432625152,976448
14541,-583.3885495443614,976512
14542,-582.7735692479546,976584
14543,-581.6283973492813,976643
14544,-585.4657628218441,976732
14545,-583.2559390015492,976792
14546,-582.6715156405331,976864
14547,-582.9682546887781,976926
14548,-580.5519001360451,976981
14549,-579.1470517561778,977037
14550,-579.8548917603597,977101
14551,-579.523441072981,977162
14552,-584.982365444491,977267
14553,-582.5308642949369,977345
14554,-578.0278236348521,977394
14555,-574.9029400820406,977462
14556,-576.9816881524677,977542
14557,-577.6174963774854,977610
14558,-579.7449410949307,977694
14559,-579.9139829310667,977758
14560,-579.7541669092711,977828
14561,-581.1699260032169,977929
14562,-584.5207209682281,978015
14563,-584.3789923669503,978098
14564,-583.8807444875665,978148
14565,-584.7173055731699,978206
14566,-581.507160290344,978264
14567,-576.7491177364626,978316
14568,-576.7660221233529,978387
14569,-579.2466831263433,978467
14570,-580.0186553595678,978537
14571,-583.6435591951594,978614
14572,-584.1280726228465,978667
14573,-582.9000021806121,978759
14574,-579.6928920142868,978817
14575,-581.5387987365607,978901
14576,-585.5067116172804,978980
14577,-585.7108007960173,979054
14578,-584.744648908514,979103
14579,-583.6556403256191,979165
14580,-581.1798235624602,979221
14581,-580.4184386194145,979294
14582,-581.2775072045828,979354
14583,-581.9268784204104,979409
14584,-579.6367777782696,979467
14585,-581.8798693576097,979547
14586,-583.501275149104,979623
14587,-586.8958950513845,979700
14588,-586.051997568096,979764
14589,-589.2288202678069,979837
14590,-588.9139560747387,979888
14591,-587.4119323581534,979961
14592,-588.2106855342769,980035
14593,-582.5931706598724,980089
14594,-580.2724428573127,980140
14595,-579.4332533294823,980194
14596,-583.9008490645672,980277
14597,-586.3185549949993,980344
14598,-589.3240377842914,980424
14599,-585.5613898910535,980494
14600,-584.8442711131886,980552
14601,-586.2898104393703,980626
14602,-584.147817009115,980677
14603,-584.6892502911601,980742
14604,-585.16944045257,980792
14605,-585.6167862691004,980852
14606,-580.9261253819167,980907
14607,-582.8018034701987,980989
14608,-580.6253660933098,981043
14609,-582.9175469225021,981109
14610,-584.3318932238577,981162
14611,-586.9686491227984,981243
14612,-591.6400035376271,981328
14613,-587.0378454865149,981379
14614,-586.7795809111343,981435
14615,-585.9253252837863,981496
14616,-585.6948667371746,981553
14617,-586.9009803017113,981625
14618,-587.4612961007269,981694
14619,-589.5200522903424,981777
14620,-589.1376558140494,981844
14621,-592.5792129249844,981918
14622,-592.7259487507089,981984
14623,-589.9266688763333,982037
14624,-590.217742545043,982114
14625,-589.3776651658351,982177
14626,-585.6530052848542,982232
14627,-594.1641306609603,982371
14628,-587.4359457778185,982427
14629,-587.0452688347457,982477
14630,-587.4292101112388,982538
14631,-588.2358458603171,982593
14632,-594.420838868324,982685
14633,-592.7613377958992,982769
14634,-592.3295776254828,982821
14635,-594.3883373476764,982898
14636,-592.5632999443011,982955
14637,-589.4072146959508,983006
14638,-586.0022323449587,983060
14639,-584.99102983685,983129
14640,-586.6578296134813,983208
14641,-586.2148893452962,983280
14642,-582.5229373285201,983332
14643,-583.1595063566087,983386
14644,-577.9491480234008,983451
14645,-578.4243071493628,983511
14646,-576.2367946162899,983583
14647,-576.3291776933177,983644
14648,-577.3021986056599,983709
14649,-577.4788725994481,983767
14650,-576.7092863790565,983817
14651,-577.7933798761727,983895
14652,-572.8292348604565,983965
14653,-569.083066500011,984044
14654,-574.4733650913322,984129
14655,-573.3306759475631,984185
14656,-571.0288264396463,984240
14657,-571.6127821058822,984303
14658,-565.0632162304589,984354
14659,-568.6568111700783,984436
14660,-570.7660605164452,984519
14661,-569.4108956438313,984580
14662,-566.1346755338631,984634
14663,-561.930817454304,984685
14664,-563.449886096455,984763
14665,-564.776470769518,984841
14666,-568.0330659002325,984919
14667,-569.7850003719554,984975
14668,-572.2931631382337,985056
14669,-567.120014435674,985107
14670,-565.9611044339437,985171
14671,-567.7199929398388,985257
14672,-568.8144501190754,985316
14673,-570.7192473461694,985383
14674,-570.5711356921241,985438
14675,-566.1857234608899,985490
14676,-562.0270294401103,985544
14677,-558.4242429345578,985597
14678,-558.9100300254222,985647
14679,-560.0471003715315,985723
14680,-563.7524859793207,985807
14681,-561.8872713261902,985864
14682,-563.9904520986998,985943
14683,-564.9904907305312,986007
14684,-565.247837602167,986076
14685,-564.3036653272391,986160
14686,-563.8412925368182,986241
14687,-565.3241874294135,986323
14688,-567.4156171139973,986402
14689,-564.894294559582,986461
14690,-567.5230697278006,986541
14691,-564.0976002982746,986593
14692,-565.0500839727388,986667
14693,-566.2453862020675,986738
14694,-569.9621969524958,986819
14695,-570.8219165552997,986881
14696,-566.3296795314358,986939
14697,-567.7162397243413,987013
14698,-567.7152222024799,987092
14699,-567.90907572765,987148
14700,-571.7917469938135,987231
14701,-573.0713694675371,987313
14702,-573.9291270191359,987374
14703,-572.4106523171273,987427
14704,-576.288829855933,987502
14705,-581.6091929868035,987589
14706,-582.2974164466979,987660
14707,-579.9483827654168,987721
14708,-580.1954891454617,987779
14709,-577.5381934434013,987831
14710,-576.8969906531757,987885
14711,-573.3985631168495,987934
14712,-569.7266942023507,988001
14713,-570.8858851157779,988073
14714,-572.5270656113638,988156
14715,-571.6914057110505,988230
14716,-571.9233126260704,988287
14717,-571.3100641863601,988344
14718,-573.1259618006284,988414
14719,-570.0132007036069,988467
14720,-570.2397800291662,988530
14721,-567.2709246203253,988594
14722,-568.7090147699058,988693
14723,-570.9724502436057,988756
14724,-572.745395640704,988833
14725,-574.8582789724384,988912
14726,-575.385438873597,988967
14727,-566.2786815805673,989019
14728,-570.3933809643376,989098
14729,-574.3698043568248,989180
14730,-572.8992311119677,989230
14731,-576.442521067485,989306
14732,-569.2488612845473,989358
14733,-565.795515262392,989429
14734,-566.6408180479733,989486
14735,-569.6685428270722,989571
14736,-573.817557776953,989651
14737,-575.9966948367319,989710
14738,-576.6962534236043,989776
14739,-574.9114954106922,989832
14740,-574.5941230178148,989909
14741,-575.0298719178135,989977
14742,-579.4219028460449,990057
14743,-579.014704558699,990124
14744,-579.8602674217595,990189
14745,-578.6176832474846,990245
14746,-583.2519286787069,990333
14747,-582.558069973825,990392
14748,-584.4249930232304,990468
14749,-584.7502828799961,990534
14750,-585.5160661036164,990596
14751,-588.4654394246742,990682
14752,-591.8951567740799,990768
14753,-590.6651886297948,990818
14754,-589.6207065384291,990893
14755,-590.6479155549706,990960
14756,-593.7422051993747,991035
14757,-595.2067851174813,991142
14758,-596.6383618935362,991196
14759,-591.4677781495741,991250
14760,-590.5848693193334,991325
14761,-594.7111896924579,991407
14762,-595.2950098116798,991464
14763,-594.6956121723108,991517
14764,-595.8088232227014,991580
14765,-593.9825179758521,991634
14766,-589.5537983520002,991685
14767,-588.5268323219476,991734
14768,-585.2262828396521,991806
14769,-587.2806733721966,991867
14770,-587.3711809853031,991935
14771,-585.0148759670045,992011
14772,-587.8426074350083,992098
14773,-588.2341512550607,992159
14774,-587.6297182143368,992212
14775,-590.7135190098552,992294
14776,-589.6808109081271,992344
14777,-591.7912819364007,992410
14778,-593.59056366444,992475
14779,-592.420568807454,992544
14780,-589.0721176607757,992610
14781,-592.4394306559456,992690
14782,-589.1751493902959,992744
14783,-590.7034440270025,992819
14784,-592.7125182429369,992892
14785,-592.3771781871875,992954
14786,-589.4099343501011,993008
14787,-583.7542440018944,993058
14788,-582.9846688230901,993134
14789,-583.4966171148214,993196
14790,-579.9574973038352,993249
14791,-580.5754429269274,993302
14792,-578.9985617405447,993361
14793,-578.7276584571334,993416
14794,-574.4838630371092,993493
14795,-578.4317321830017,993576
14796,-581.6776316393953,993661
14797,-578.0023102552213,993713
14798,-580.1977621169173,993797
14799,-580.2392381928745,993861
14800,-578.8709317643446,993937
14801,-576.0759320005791,993998
14802,-578.6342380482258,994079
14803,-581.0094384010946,994150
14804,-577.1962469341476,994209
14805,-572.7641003928181,994275
14806,-579.0025137823101,994364
14807,-577.7328508935481,994419
14808,-579.6396021381332,994483
14809,-580.3647269814071,994556
14810,-585.0023407350387,994640
14811,-585.6438600444529,994705
14812,-584.7956866691056,994759
14813,-585.1829094621775,994817
14814,-586.8898288853622,994894
14815,-587.4884613269461,994953
14816,-586.6899915323568,995015
14817,-590.6672552269457,995098
14818,-592.2765265477698,995179
14819,-592.6799542985508,995234
14820,-590.3450705755799,995283
14821,-590.7697237311402,995354
14822,-594.9529533859626,995443
14823,-594.6007526882537,995510
14824,-596.4307088772571,995589
14825,-596.839348749786,995665
14826,-595.9568821123237,995715
14827,-598.7813636240048,995783
14828,-595.6127317632452,995856
14829,-592.993261203045,995919
14830,-595.7091463668536,995991
14831,-594.4738991415944,996063
14832,-598.4306171290046,996144
14833,-598.2659972741632,996193
14834,-601.2612261909686,996273
14835,-597.835355234689,996348
14836,-594.198547435909,996405
14837,-593.9124279071549,996479
14838,-595.004584299673,996553
14839,-596.5884427889139,996614
14840,-593.7995057762467,996675
14841,-593.4319709773149,996748
14842,-590.6378774518413,996814
14843,-593.8343683797361,996892
14844,-592.449977612242,996950
14845,-593.3095458947897,997013
14846,-587.115418541323,997063
14847,-589.8304222162327,997138
14848,-592.2490496539751,997225
14849,-591.2473221107996,997278
14850,-590.9672707385188,997339
14851,-587.3581466996302,997405
14852,-582.7243547807085,997458
14853,-583.3639147329199,997505
14854,-583.8344294762336,997582
14855,-585.9930847369067,997664
14856,-581.6458171451594,997715
14857,-580.6463681561219,997776
14858,-581.4543511867245,997840
14859,-583.0770501069062,997905
14860,-580.5418280068624,997966
14861,-578.2419750389057,998041
14862,-577.9151632717895,998094
14863,-578.0626214077587,998145
14864,-577.1221574682821,998217
14865,-577.8991807915183,998291
14866,-579.1091169548171,998348
14867,-578.2637275993127,998399
14868,-577.4234198126557,998448
14869,-576.1402228284427,998507
14870,-576.1839256277774,998565
14871,-577.5853959198307,998650
14872,-576.665237920013,998727
14873,-579.1259981430178,998805
14874,-579.5463935712602,998861
14875,-576.6622072648717,998922
14876,-578.3830538933669,998987
14877,-577.7438272702085,999045
14878,-575.8363479733212,999095
14879,-579.4461614874156,999176
14880,-577.5717209133944,999226
14881,-575.6055219550918,999303
14882,-578.9695253562297,999382
14883,-576.7623861366307,999448
14884,-574.7758907716155,999513
14885,-575.0079448072825,999576
14886,-576.0015458911445,999635
14887,-576.8413445309811,999695
14888,-577.6223681776746,999775
14889,-578.0529887176644,999835
14890,-580.4418515988397,999897
14891,-584.1391369240005,999982
14892,-583.3047852727514,1000040
14893,-586.9317762507021,1000117
14894,-588.7002609648175,1000176
14895,-587.4928354201876,1000258
14896,-585.4528039390394,1000328
14897,-587.3618988827245,1000392
14898,-583.2536694996193,1000455
14899,-582.317161290471,1000507
14900,-580.2910303049815,1000562
14901,-583.3284567698432,1000645
14902,-581.3977352614969,1000711
14903,-581.5796894521659,1000785
14904,-580.8064010049962,1000835
14905,-583.8518497644187,1000918
14906,-577.2145816135733,1000967
14907,-581.1313839022357,1001051
14908,-583.5432966561134,1001136
14909,-586.2154412397279,1001213
14910,-583.4800388850936,1001279
14911,-583.3318650172685,1001350
14912,-582.7401603771082,1001405
14913,-582.7139708509225,1001463
14914,-582.0010139055713,1001535
14915,-583.5792906077957,1001597
14916,-584.1252252142638,1001674
14917,-580.5547691499016,1001735
14918,-575.6481863807201,1001785
14919,-575.2184043914972,1001851
14920,-576.5697353391782,1001904
14921,-578.3139185029909,1001971
14922,-572.5574582540754,1002026
14923,-572.1256284364587,1002080
14924,-568.2746155329728,1002134
14925,-564.7583725920051,1002189
14926,-567.4566242594261,1002266
14927,-569.2719314698502,1002341
14928,-569.6409380040719,1002404
14929,-569.8785745772977,1002466
14930,-567.613466717541,1002542
14931,-566.031667543164,1002610
14932,-562.3794157484443,1002667
14933,-563.7679526420466,1002732
14934,-561.295553278314,1002794
14935,-563.8093040261438,1002879
14936,-564.290057116857,1002935
14937,-562.1774855845545,1002985
14938,-560.5417480652816,1003044
14939,-559.5171262080786,1003102
14940,-559.65643358619,1003157
14941,-561.1742845908997,1003223
14942,-564.2637063861597,1003298
14943,-561.3266297165815,1003354
14944,-561.8347367808072,1003425
14945,-565.0556864245768,1003503
14946,-566.0087111069554,1003555
14947,-564.8604126935555,1003617
14948,-561.6847712550109,1003686
14949,-565.1872317433942,1003770
14950,-566.0936226339065,1003839
14951,-565.0105813333677,1003893
14952,-566.3643144779944,1003953
14953,-569.1708572174259,1004043
14954,-570.6613677141609,1004125
14955,-570.1317302633763,1004202
14956,-571.7911216404863,1004267
14957,-573.9053560186079,1004342
14958,-576.3829891992278,1004427
14959,-578.760722038997,1004510
14960,-580.289737957792,1004587
14961,-578.5771062651,1004647
14962,-577.5485515376243,1004703
14963,-579.1495316246096,1004772
14964,-579.0693567678264,1004826
14965,-579.4585541120475,1004894
14966,-580.0489675034079,1004956
14967,-581.6187266533358,1005014
14968,-582.7908798834811,1005079
14969,-585.9470238245837,1005159
14970,-586.0354909567083,1005219
14971,-583.4926261549957,1005278
14972,-583.8749515782441,1005355
14973,-580.5749540482051,1005412
14974,-580.91403913454,1005479
14975,-582.7040997381216,1005553
14976,-582.621482681208,1005609
14977,-584.2297940677962,1005679
14978,-587.9452544513565,1005764
14979,-583.6572757698722,1005839
14980,-585.997601714953,1005904
14981,-586.7067457744502,1005985
14982,-584.0561709160803,1006046
14983,-582.8820543409429,1006099
14984,-582.9542387366771,1006159
14985,-582.240700087218,1006224
14986,-580.1999039738656,1006277
14987,-580.8355709781703,1006344
14988,-581.3828433395855,1006423
14989,-580.1474394504565,1006472
14990,-581.7264510037334,1006550
14991,-577.2682327066293,1006602
14992,-577.5592403810314,1006657
14993,-573.1900896581744,1006713
14994,-572.0375007233498,1006770
14995,-572.3545851760161,1006847
14996,-572.1234820068739,1006915
14997,-570.0708752494232,1006969
14998,-569.3545785200332,1007025
14999,-570.0882166346765,1007095
15000,-569.0891981846004,1007148
15001,-567.8970036411644,1007215
15002,-567.256040421786,1007271
15003,-566.5020950769468,1007343
15004,-567.4206217560019,1007394
15005,-561.8278843559107,1007444
15006,-561.5063720898929,1007497
15007,-559.9642020852438,1007577
15008,-554.9924856136298,1007630
15009,-556.5927730138499,1007713
15010,-555.4092307646688,1007784
15011,-555.2422297692684,1007843
15012,-556.4850288578818,1007909
15013,-555.8946822479472,1007971
15014,-556.7722118767292,1008049
15015,-554.1127806738257,1008099
15016,-554.7953679578809,1008161
15017,-557.0938899792965,1008243
15018,-560.1213868362747,1008309
15019,-564.4249965509573,1008390
15020,-568.8549311021565,1008482
15021,-570.3999840113364,1008562
15022,-574.1003566995151,1008643
15023,-573.4431423442159,1008695
15024,-573.790717318657,1008762
15025,-576.7914383179846,1008840
15026,-576.093765410968,1008913
15027,-572.5342724537212,1008974
15028,-574.5748639297087,1009052
15029,-574.4207533200938,1009114
15030,-574.6701083510472,1009169
15031,-573.891490609657,1009223
15032,-573.8933873853106,1009283
15033,-572.8511128843949,1009335
15034,-576.2775381818714,1009416
15035,-573.1757178780869,1009485
15036,-574.1604707628755,1009549
15037,-576.1872715162959,1009608
15038,-576.9062428105775,1009676
15039,-578.5465322260893,1009807
15040,-578.711533603858,1009865
15041,-577.3069171345677,1009924
15042,-576.6944976782115,1009998
15043,-579.2755155670633,1010069
15044,-579.9583639227453,1010134
15045,-578.7157648563239,1010212
15046,-580.0595698402859,1010274
15047,-579.088941491413,1010338
15048,-576.8350519985895,1010391
15049,-573.6129421107769,1010468
15050,-571.5794187647281,1010521
15051,-574.5325113789698,1010596
15052,-579.9792131982845,1010684
15053,-577.9259557186858,1010740
15054,-573.5303574964166,1010803
15055,-572.1767549056711,1010865
15056,-571.4266544637926,1010920
15057,-569.024602148057,1010986
15058,-568.7768982605093,1011068
15059,-567.7693405113437,1011158
15060,-565.6028228777392,1011224
15061,-564.7065869645605,1011280
15062,-566.3729230417205,1011349
15063,-564.9406204111493,1011435
15064,-566.8360170300318,1011509
15065,-568.6976315852406,1011590
15066,-568.1535464268004,1011648
15067,-571.7944464372307,1011725
15068,-576.086645395746,1011816
15069,-573.8905105655133,1011880
15070,-574.879620907343,1011963
15071,-575.1246454861877,1012024
15072,-571.7489391747405,1012075
15073,-570.2191894350533,1012126
